timestamp,etcdDBLeaderElection,etcdBackendCommitDuration,etcdWalSyncDuration,etcdNetWorkPeerRoundTripDuration,etcdCPUIOWaitDuration,KubeAPICPUCoreUsage,ACMCPUCoreUsage
1/30/24 22:07,6,0.00099,0.001585,0.012672000000000001,0.001190476,1.0700043333333336,0.38620146666666655
1/30/24 22:08,6,0.001494,0.000997572,0.012672000000000001,0.001190476,1.3281005666666637,0.45805129999999966
1/30/24 22:09,6,0.00099,0.000994049,0.012672000000000001,0.001190476,0.9525139333333287,0.3844333999999999
1/30/24 22:10,6,0.00099,0.000992397,0.012672000000000001,0.001190476,1.0590489666666612,0.38829616666666583
1/30/24 22:11,6,0.000994692,0.000996719,0.012672000000000001,0.001190476,1.2054541999999988,0.35411286666666714
1/30/24 22:12,6,0.00099,0.000993984,0.012672000000000001,0.001785714,1.0317828666666629,0.35258990000000084
1/30/24 22:13,6,0.001546667,0.000996346,0.012672000000000001,0.000595238,1.214714933333335,1.225170633333333
1/30/24 22:14,6,0.000994692,0.000992176,0.012672000000000001,0.001190476,1.1652298333333309,0.42884330000000104
1/30/24 22:15,6,0.000995077,0.000992185,0.012672000000000001,0.001785714,1.0837869999999976,0.4038191999999974
1/30/24 22:16,6,0.00099,0.000992102,0.012672000000000001,0.001190476,1.107297967,0.31694963333333315
1/30/24 22:17,6,0.00099,0.000994342,0.012672000000000001,0.001785714,1.2691172333333354,0.4157141000000007
1/30/24 22:18,6,0.001865,0.000994024,0.012672000000000001,0.000595238,1.141593833333331,0.4314151333333328
1/30/24 22:19,6,0.00099,0.000994552,0.012672000000000001,0.000595238,1.2413805333333292,0.4483433333333331
1/30/24 22:20,6,0.000994562,0.00099,0.012672000000000001,0.001190476,0.9388983333333304,0.38179830000000076
1/30/24 22:21,6,0.000994829,0.00099208,0.012672000000000001,0.000595238,1.039340333333332,0.39356226666666566
1/30/24 22:22,6,0.00099,0.000994449,0.012672000000000001,0.001785714,0.9506237666666648,0.3769676666666646
1/30/24 22:23,6,0.00184,0.000994186,0.012672000000000001,0.001190476,1.1201053333333364,0.3959233333333326
1/30/24 22:24,6,0.00099,0.000992171,0.012672000000000001,0.001190476,1.1011091666666644,0.3949730333333333
1/30/24 22:25,6,0.000994381,0.002224,0.012672000000000001,0.001785714,1.031567633333333,0.4417078666666672
1/30/24 22:26,6,0.00099,0.000999062,0.012672000000000001,0.001785714,1.139317599999994,0.38031663333333177
1/30/24 22:27,6,0.00099,0.00099212,0.012672000000000001,0.000595238,0.7895511666666684,0.3893325666666661
1/30/24 22:28,6,0.001506667,0.000991904,0.012672000000000001,0.001190476,1.234627033333337,0.4133299666666664
1/30/24 22:29,6,0.00099,0.000994222,0.012672000000000001,0.002380952,0.7609459666666619,0.384324367
1/30/24 22:30,6,0.000994853,0.00099,0.012672000000000001,0.001190476,1.0525540666666637,0.37630496666666596
1/30/24 22:31,6,0.00099448,0.000994583,0.012672000000000001,0.001190476,0.9052269666666708,0.3723431666666646
1/30/24 22:32,6,0.0009988,0.00099,0.012672000000000001,0.001785714,1.166346700000006,0.3623290666666662
1/30/24 22:33,6,0.00129,0.00099778,0.012672000000000001,0.000595238,1.4167356999999983,0.4108083333333323
1/30/24 22:34,6,0.000995,0.000992255,0.012672000000000001,0.001190476,1.276798,0.36806046666666736
1/30/24 22:35,6,0.00099,0.00099225,0.012672000000000001,0.000595238,1.1813456999999965,0.3955575666666653
1/30/24 22:36,6,0.000994714,0.00099,0.012672000000000001,0.001190476,1.3583211000000026,0.39353499999999947
1/30/24 22:37,6,0.00099,0.000992124,0.012672000000000001,0.001190476,1.128321600000004,0.4000802666666681
1/30/24 22:38,6,0.0014225,0.000992106,0.012672000000000001,0.001190476,1.151519800000002,0.33600773333333284
1/30/24 22:39,6,0.00099,0.00099,0.012672000000000001,0.001190476,0.8331675333333292,0.3953472666666666
1/30/24 22:40,6,0.00099,0.000996443,0.012672000000000001,0.001190476,1.1530510666666718,0.37725199999999953
1/30/24 22:41,6,0.00099,0.000996689,0.012672000000000001,0.001190476,0.941136467,0.38523319999999855
1/30/24 22:42,6,0.000994829,0.000992111,0.012672000000000001,0.001190476,1.1611783666666637,0.38989173333333543
1/30/24 22:43,6,0.001556667,0.000993992,0.012672000000000001,0.000595238,0.915590368,1.0590666666666666
1/30/24 22:44,6,0.000994648,0.00099,0.012672000000000001,0.001785714,1.1675715000000098,0.37922533333333164
1/30/24 22:45,6,0.000994439,0.000992195,0.012672000000000001,0.00297619,0.9730699333333434,0.38787059999999923
1/30/24 22:46,6,0.000994692,0.00099,0.012672000000000001,0.001785714,0.9834967333333288,0.3740498666666646
1/30/24 22:47,6,0.000994562,0.000998443,0.012672000000000001,0.001190476,0.9983082333333337,0.40422053333333346
1/30/24 22:48,6,0.001553333,0.000996226,0.012672000000000001,0.001190476,0.8261136333333385,0.4480403000000006
1/30/24 22:49,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.3485935333333277,0.3844908999999983
1/30/24 22:50,6,0.000994806,0.00099,0.012672000000000001,0.001190476,1.2411095000000034,0.466538233
1/30/24 22:51,6,0.000994541,0.00099,0.012672000000000001,0.000595238,1.160688266666662,0.4393621
1/30/24 22:52,6,0.0009945,0.000992162,0.012672000000000001,0.001190476,0.7849912666666684,0.36298926666666453
1/30/24 22:53,6,0.0018875,0.002348889,0.012672000000000001,0.001190476,1.249409966666669,0.4374536000000009
1/30/24 22:54,6,0.00099,0.000993311,0.012672000000000001,0.000595238,1.4597157999999941,0.9049417000000002
1/30/24 22:55,6,0.00099,0.000992171,0.012672000000000001,0.000595238,1.0027246666666692,0.9029748999999965
1/30/24 22:56,6,0.000994361,0.00099,0.012672000000000001,0.000595238,1.2665811666666646,0.4605045333333317
1/30/24 22:57,6,0.00099,0.000991984,0.012672000000000001,0.001190476,1.333179566666667,0.4081863333333336
1/30/24 22:58,6,0.00187,0.000994099,0.012672000000000001,0.001785714,1.4038057333333287,0.4180144333333306
1/30/24 22:59,6,0.00099,0.000992245,0.012672000000000001,0.000595238,1.2890081333333316,0.6377106
1/30/24 23:00,6,0.00099,0.000991988,0.012672000000000001,0.001190476,0.9740132,0.35988396666666445
1/30/24 23:01,6,0.0009945,0.0009975,0.012672000000000001,0.001785714,1.1252109333333336,0.4028692333333314
1/30/24 23:02,6,0.000994342,0.00099208,0.012672000000000001,0.000595238,1.1663365000000039,0.42349279999999967
1/30/24 23:03,6,0.0019,0.000996239,0.012672000000000001,0.001190476,1.1697836000000026,0.47001673333333255
1/30/24 23:04,6,0.000994901,0.000996674,0.012672000000000001,0.000595238,1.1923136666666692,0.6435910666666654
1/30/24 23:05,6,0.00099448,0.000992089,0.012672000000000001,0.002380952,0.9495594666666668,0.39259636666666636
1/30/24 23:06,6,0.000994626,0.000997266,0.012672000000000001,0.001190476,1.151076266666678,0.41269890000000015
1/30/24 23:07,6,0.000994692,0.000992012,0.012672000000000001,0.001190476,1.2017734666666655,0.5206882333333321
1/30/24 23:08,6,0.0016225,0.000996049,0.012672000000000001,0.001190476,1.3821879000000035,0.429700733
1/30/24 23:09,6,0.00099,0.000992025,0.012672000000000001,0.000595238,1.074500833333327,0.4451331000000002
1/30/24 23:10,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.3236282666666754,0.35428699999999713
1/30/24 23:11,6,0.000994692,0.000994249,0.012672000000000001,0.000595238,1.693409799999999,0.46590173333333196
1/30/24 23:12,6,0.000994648,0.000994041,0.012672000000000001,0.001190476,0.9492435666666732,0.3813408
1/30/24 23:13,6,0.00136,0.00099,0.012672000000000001,0.000595238,1.4334293666666589,1.2169014333333323
1/30/24 23:14,6,0.000994975,0.000994258,0.012672000000000001,0.001190476,0.7317892333333404,0.6445342333333324
1/30/24 23:15,6,0.00099,0.000996061,0.012672000000000001,0.001190476,0.8962901333333304,0.40546553333333274
1/30/24 23:16,6,0.00099,0.000992225,0.012672000000000001,0.000595238,1.1559798000000021,0.4064685333333325
1/30/24 23:17,6,0.00099,0.000992157,0.012672000000000001,0.000595238,0.8494129333333359,0.41003413333333255
1/30/24 23:18,6,0.00188,0.00099,0.012672000000000001,0.001190476,0.9742277,0.3472096666666658
1/30/24 23:19,6,0.000994925,0.000992276,0.012672000000000001,0.001785714,1.243281033333342,0.4224763999999974
1/30/24 23:20,6,0.000999802,0.00099223,0.012672000000000001,0.00297619,1.131589999999995,0.3804463333333317
1/30/24 23:21,6,0.00099,0.000992205,0.012672000000000001,0.001190476,0.9508684333333324,0.3699414
1/30/24 23:22,6,0.00099,0.000995835,0.012672000000000001,0.001190476,0.911985867,0.4134400000000012
1/30/24 23:23,6,0.0016475,0.000991996,0.012672000000000001,0.001190476,1.3528473000000079,0.4372213999999999
1/30/24 23:24,6,0.00099,0.00099224,0.012672000000000001,0.000595238,1.2892373666666446,0.4324743000000018
1/30/24 23:25,6,0.000995183,0.000992397,0.012672000000000001,0.002380952,1.008700300000002,0.5797371666666669
1/30/24 23:26,6,0.00099,0.000992106,0.012672000000000001,0.000595238,1.1741322666666554,0.39493400000000106
1/30/24 23:27,6,0.000994829,0.000992115,0.012672000000000001,0.001190476,1.1241020333333192,0.47278259999999933
1/30/24 23:28,6,0.001576667,0.00099222,0.012672000000000001,0.001190476,1.198322800000005,0.4517149666666689
1/30/24 23:29,6,0.00099,0.000997191,0.012672000000000001,0.001190476,1.2431972333333376,0.4115901666666659
1/30/24 23:30,6,0.00099,0.000991968,0.012672000000000001,0.001190476,1.192988733333334,0.3972799333333351
1/30/24 23:31,6,0.00099,0.000991957,0.012672000000000001,0.000595238,1.390621899999999,0.4280480999999992
1/30/24 23:32,6,0.00099,0.000998065,0.012672000000000001,0.000595238,1.0289006999999972,0.5536761666666656
1/30/24 23:33,6,0.001714,0.000996149,0.012672000000000001,0.001190476,1.3370873666666685,0.5225251333333373
1/30/24 23:34,6,0.00099476,0.00099,0.012672000000000001,0.000595238,0.8696519666666735,0.4006275999999996
1/30/24 23:35,6,0.00099,0.00099,0.012672000000000001,0.000595238,1.5441042666666756,0.44857926666666287
1/30/24 23:36,6,0.000999429,0.000996659,0.012672000000000001,0.001190476,0.9166412666666567,0.3414180000000008
1/30/24 23:37,6,0.000994714,0.00099,0.012672000000000001,0.001190476,0.9752871666666734,0.4212673333333338
1/30/24 23:38,6,0.001533333,0.000992067,0.012672000000000001,0.001785714,1.2167202666666632,0.4490981666666684
1/30/24 23:39,6,0.000995,0.000992025,0.012672000000000001,0.000595238,0.9853522000000081,0.4565172666666653
1/30/24 23:40,6,0.000995156,0.00099223,0.012672000000000001,0.001190476,1.1041496666666835,0.5723670666666646
1/30/24 23:41,6,0.00099,0.000994258,0.012672000000000001,0.001190476,1.1842014666666858,0.4586502333333331
1/30/24 23:42,6,0.000994361,0.000993867,0.012672000000000001,0.000595238,1.2105947333333413,0.45900353333333627
1/30/24 23:43,6,0.001543333,0.00099,0.012672000000000001,0.002380952,1.3646026666666742,1.1675213666666648
1/30/24 23:44,6,0.000994562,0.000992166,0.012672000000000001,0.001785714,1.3011133999999935,0.7127383333333279
1/30/24 23:45,6,0.00099,0.000996226,0.012672000000000001,0.001190476,0.9523359000000077,0.5508224333333362
1/30/24 23:46,6,0.00099,0.000994449,0.012672000000000001,0.001190476,1.2678532666666595,0.4104425333333325
1/30/24 23:47,6,0.00099476,0.000992058,0.012672000000000001,0.001190476,1.0837686666666615,0.5454719666666674
1/30/24 23:48,6,0.00161,0.000992111,0.012672000000000001,0.001190476,1.1717969333333316,0.37351150000000133
1/30/24 23:49,6,0.00099,0.000992276,0.012672000000000001,0.001190476,1.3180148666666804,0.44849703333333474
1/30/24 23:50,6,0.00099,0.00214,0.012672000000000001,0.001785714,1.5538677000000123,0.43780269999999855
1/30/24 23:51,6,0.000994714,0.000992041,0.012672000000000001,0.000595238,1.0919749666666723,0.4131396666666671
1/30/24 23:52,6,0.000995,0.00099,0.012672000000000001,0.001190476,1.109535699999986,0.4829981333333304
1/30/24 23:53,6,0.0016,0.00099,0.012672000000000001,0.000595238,1.2515963333333309,0.4477341333333336
1/30/24 23:54,6,0.000994648,0.00099,0.012672000000000001,0.001785714,1.104306733333348,0.45721316666666717
1/30/24 23:55,6,0.0009945,0.00099202,0.012672000000000001,0.000595238,1.1623364333333333,0.5466599666666669
1/30/24 23:56,6,0.00099,0.00099447,0.012672000000000001,0.000595238,0.8901336333333193,0.3951974666666643
1/30/24 23:57,6,0.00099,0.000994116,0.012672000000000001,0.001190476,0.7571894333333269,0.4197270000000001
1/30/24 23:58,6,0.001875,0.000992111,0.012672000000000001,0.001190476,1.2547784666666617,0.3779171666666665
1/30/24 23:59,6,0.000994806,0.00099,0.012672000000000001,0.000595238,0.9284912000000013,0.4506747333333337
1/31/24 0:00,6,0.00099,0.002477143,0.012672000000000001,0.002380952,1.446372533333349,0.6993933000000018
1/31/24 0:01,6,0.000994648,0.00099221,0.012672000000000001,0.001190476,0.8708852,0.3987525333333328
1/31/24 0:02,6,0.00099,0.00099,0.012672000000000001,0.000595238,0.9029784333333353,0.5084008333333346
1/31/24 0:03,6,0.001536667,0.000992054,0.012672000000000001,0.000595238,1.3187137000000018,0.4031794000000034
1/31/24 0:04,6,0.00099,0.000996149,0.012672000000000001,0.001190476,1.285502000000013,0.45560389999999956
1/31/24 0:05,6,0.000994901,0.000992148,0.012672000000000001,0.001190476,0.9707873333333318,0.568463933
1/31/24 0:06,6,0.00099467,0.000993867,0.012672000000000001,0.001190476,1.5396748000000016,0.42380276666666833
1/31/24 0:07,6,0.000994231,0.00099212,0.012672000000000001,0.001190476,1.1234960333333226,0.4785981333333295
1/31/24 0:08,6,0.00148,0.000991817,0.012672000000000001,0.001785714,1.441063799999987,0.4288121000000032
1/31/24 0:09,6,0.000995,0.000992235,0.012672000000000001,0.000595238,1.4093449666666673,0.4554217000000039
1/31/24 0:10,6,0.00099,0.000992444,0.012672000000000001,0.001190476,1.3266299333333504,0.5368909666666577
1/31/24 0:11,6,0.00099,0.000996659,0.012672000000000001,0.000595238,1.2153388000000016,0.4497300666666621
1/31/24 0:12,6,0.000994877,0.00099,0.012672000000000001,0.000595238,1.4446076000000032,0.5265048666666687
1/31/24 0:13,6,0.001785,0.000992111,0.012672000000000001,0.001190476,1.2230741333333335,1.243752433333328
1/31/24 0:14,6,0.00099,0.00099205,0.012672000000000001,0.001190476,1.3424301333333364,0.43016949999999754
1/31/24 0:15,6,0.000994975,0.000992329,0.012672000000000001,0.001785714,1.0483426333333516,1.1352473666666627
1/31/24 0:16,6,0.00099,0.000992157,0.012672000000000001,0.000595238,1.2872362333333396,0.3880394999999982
1/31/24 0:17,6,0.00099,0.00099,0.012672000000000001,0.001190476,0.8046389999999974,0.6725520666666668
1/31/24 0:18,6,0.00187,0.000998839,0.012672000000000001,0.000595238,1.1948990666666712,0.44507719999999434
1/31/24 0:19,6,0.000994692,0.000998627,0.012672000000000001,0.001785714,1.1497643333333327,0.4382553666666695
1/31/24 0:20,6,0.000994737,0.000996086,0.012672000000000001,0.002380952,1.0385802666666475,0.580609467
1/31/24 0:21,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.0048846333333357,0.40836170000000027
1/31/24 0:22,6,0.00099,0.000994116,0.012672000000000001,0.000595238,1.1681332333333165,0.5054560333333311
1/31/24 0:23,6,0.001536667,0.000991964,0.012672000000000001,0.001190476,1.1852765000000087,0.46759210000000195
1/31/24 0:24,6,0.00099,0.000992374,0.012672000000000001,0.000595238,1.2228934666666678,0.41408110000000375
1/31/24 0:25,6,0.00099,0.000994314,0.012672000000000001,0.001785714,1.451283900000011,0.6806504000000027
1/31/24 0:26,6,0.00099,0.000992181,0.012672000000000001,0.001190476,1.2412832333333133,0.35689246666666885
1/31/24 0:27,6,0.00099,0.000993867,0.012672000000000001,0.001190476,1.109552700000004,0.46606286666666913
1/31/24 0:28,6,0.001563333,0.00099,0.012672000000000001,0.001190476,1.2120798666666628,0.475146
1/31/24 0:29,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.121750433333332,0.46592990000000545
1/31/24 0:30,6,0.00099,0.000992029,0.012672000000000001,0.001785714,0.6629622666666727,0.9541730333333333
1/31/24 0:31,6,0.00099,0.000994573,0.012672000000000001,0.001190476,1.2130961333333317,0.4135966666666703
1/31/24 0:32,6,0.000994975,0.000992058,0.012672000000000001,0.000595238,1.099291066666654,0.47847253333333356
1/31/24 0:33,6,0.00186,0.000994041,0.012672000000000001,0.001190476,0.9725812333333437,0.5471843999999985
1/31/24 0:34,6,0.00099,0.000992025,0.012672000000000001,0.000595238,1.3410065333333372,0.3601992333333375
1/31/24 0:35,6,0.00099,0.000992138,0.012672000000000001,0.001785714,1.2809425999999957,0.5310968333333325
1/31/24 0:36,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.3109995000000068,0.40168053333333403
1/31/24 0:37,6,0.000994901,0.000994304,0.012672000000000001,0.001190476,1.133284033333317,0.5352463666666673
1/31/24 0:38,6,0.00256,0.000993968,0.012672000000000001,0.001190476,1.0866197333333343,0.3439289
1/31/24 0:39,6,0.00099,0.000994204,0.012672000000000001,0.001785714,1.3139881333333285,0.44825263333333215
1/31/24 0:40,6,0.000995,0.00099224,0.012672000000000001,0.001190476,1.1638972333333213,0.36189693333333706
1/31/24 0:41,6,0.00099,0.000994049,0.012672000000000001,0.001785714,0.9482863666666717,0.4417106999999941
1/31/24 0:42,6,0.000994583,0.000994222,0.012672000000000001,0.001190476,1.173564666666657,0.43622146666666733
1/31/24 0:43,6,0.00279,0.002032,0.012672000000000001,0.000595238,1.3177718333333361,1.198886333333337
1/31/24 0:44,6,0.00099,0.000992058,0.012672000000000001,0.000595238,1.2413860666666543,0.4377131999999989
1/31/24 0:45,6,0.00099,0.000992308,0.012672000000000001,0.001190476,1.0533517333333429,0.44694740000000044
1/31/24 0:46,6,0.00099,0.000992255,0.012672000000000001,0.001785714,1.1933403333333432,0.4135697999999969
1/31/24 0:47,6,0.000994459,0.00099424,0.012672000000000001,0.000595238,0.7010985666666784,0.5378981333333294
1/31/24 0:48,6,0.001924,0.000994333,0.012672000000000001,0.001190476,1.287672799999999,0.4424635333333316
1/31/24 0:49,6,0.000994853,0.000992235,0.012672000000000001,0.001190476,0.8731524999999924,0.4281452333333313
1/31/24 0:50,6,0.00099,0.000993882,0.012672000000000001,0.001785714,1.277652533333331,0.3831636000000006
1/31/24 0:51,6,0.000994605,0.000992148,0.012672000000000001,0.001190476,1.014659200000016,0.4957752666666711
1/31/24 0:52,6,0.000994562,0.000994231,0.012672000000000001,0.000595238,0.9620630999999987,0.5717980999999978
1/31/24 0:53,6,0.002413333,0.000991937,0.012672000000000001,0.000595238,1.2804239666666624,0.4741233999999993
1/31/24 0:54,6,0.00099,0.000993882,0.012672000000000001,0.001785714,1.0937953000000018,0.4432977333333288
1/31/24 0:55,6,0.000994521,0.000992276,0.012672000000000001,0.000595238,1.0513229333333414,0.42542350000000345
1/31/24 0:56,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.2782502333333492,0.5566122666666721
1/31/24 0:57,6,0.00099,0.00099,0.012672000000000001,0.001190476,0.9921472000000061,0.5699308999999954
1/31/24 0:58,6,0.001526,0.000991957,0.012672000000000001,0.001190476,1.0742628000000163,0.3745633000000047
1/31/24 0:59,6,0.00099,0.000992102,0.012672000000000001,0.000595238,1.1515233333333523,0.425171633
1/31/24 1:00,6,0.000994381,0.000997857,0.012672000000000001,0.001190476,1.2266857333333383,0.43668380000000134
1/31/24 1:01,6,0.00099,0.00099223,0.012672000000000001,0.001190476,1.194914000000023,0.475284267
1/31/24 1:02,6,0.00099448,0.00099,0.012672000000000001,0.001785714,0.9536600333333327,0.7994252333333347
1/31/24 1:03,6,0.001425,0.00099963,0.012672000000000001,0.000595238,1.119622766666667,0.5640659000000005
1/31/24 1:04,6,0.00099,0.000995551,0.012672000000000001,0.001190476,1.2438927333333165,0.7625353333333337
1/31/24 1:05,6,0.00099448,0.000992041,0.012672000000000001,0.001785714,0.8585199666666877,0.4300277333333401
1/31/24 1:06,6,0.000998959,0.000993913,0.012672000000000001,0.000595238,0.8984519333333454,0.5190674999999995
1/31/24 1:07,6,0.000994231,0.000996333,0.012672000000000001,0.000595238,0.9842850666666837,0.5442371999999998
1/31/24 1:08,6,0.0016725,0.000991919,0.012672000000000001,0.001190476,1.2752976999999808,0.4246544999999962
1/31/24 1:09,6,0.000995323,0.000998939,0.012672000000000001,0.000595238,1.133192733333323,0.38903733333333507
1/31/24 1:10,6,0.00099547,0.000992166,0.012672000000000001,0.000595238,0.9211849666666807,0.48658016666666787
1/31/24 1:11,6,0.00146,0.000992106,0.012672000000000001,0.001190476,1.6759682666666702,0.524873033
1/31/24 1:12,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.0558555333333446,0.5396566333333314
1/31/24 1:13,6,0.00187,0.000994186,0.012672000000000001,0.001190476,1.2897018999999685,1.1022433666666758
1/31/24 1:14,6,0.000995211,0.00099226,0.012672000000000001,0.000595238,1.2431865333333345,0.4916185999999998
1/31/24 1:15,6,0.000995,0.00099549,0.012672000000000001,0.002380952,0.9128012666666411,0.45402436666666607
1/31/24 1:16,6,0.00099,0.00099223,0.012672000000000001,0.00297619,1.2346718000000068,0.7233008333333324
1/31/24 1:17,6,0.000994975,0.000991934,0.012672000000000001,0.001190476,0.8932130999999913,0.5534588333333363
1/31/24 1:18,6,0.001566,0.000992124,0.012672000000000001,0.00297619,1.2299332999999841,0.4178021333333295
1/31/24 1:19,6,0.000994975,0.000992115,0.012672000000000001,0.000595238,1.0940912666666984,0.4310251333333298
1/31/24 1:20,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.2467288333333186,0.39117116666666574
1/31/24 1:21,6,0.000994562,0.000994195,0.012672000000000001,0.001785714,1.219161000000011,0.641761333
1/31/24 1:22,6,0.000995077,0.000996585,0.012672000000000001,0.001785714,1.3057536000000116,0.5860959666666699
1/31/24 1:23,6,0.00168,0.000991992,0.012672000000000001,0.001190476,1.225275333333345,0.5091018666666667
1/31/24 1:24,6,0.00099,0.000994681,0.012672000000000001,0.001190476,1.3678745666666736,0.39046716666666303
1/31/24 1:25,6,0.00099,0.000995778,0.012672000000000001,0.001190476,1.1906845999999804,0.4521706999999962
1/31/24 1:26,6,0.000994692,0.00099222,0.012672000000000001,0.000595238,1.2662420333333408,0.6078233333333322
1/31/24 1:27,6,0.001465,0.000992195,0.012672000000000001,0.000595238,1.0299586666666258,0.5138428333333332
1/31/24 1:28,6,0.00285,0.00099,0.012672000000000001,0.000595238,0.8223723666666872,0.4848915000000034
1/31/24 1:29,6,0.00099,0.00099439,0.012672000000000001,0.000595238,0.7233512000000001,0.491877733
1/31/24 1:30,6,0.00099,0.000992012,0.012672000000000001,0.000595238,1.1240070000000122,0.40190700000000135
1/31/24 1:31,6,0.00099,0.0009922,0.012672000000000001,0.001190476,1.3419538000000104,0.7233637999999954
1/31/24 1:32,6,0.00099,0.000992102,0.012672000000000001,0.001190476,1.2123782333333104,0.4499315666666689
1/31/24 1:33,6,0.00167,0.00099,0.012672000000000001,0.000595238,0.9034922999999907,0.42864406666667165
1/31/24 1:34,6,0.000995294,0.00099234,0.012672000000000001,0.000595238,1.131721000000006,0.36790086666666855
1/31/24 1:35,6,0.00099,0.000992008,0.012672000000000001,0.000595238,0.9242573333333348,0.3953017000000009
1/31/24 1:36,6,0.000994605,0.000992045,0.012672000000000001,0.001190476,1.2953675666666629,0.9975758999999955
1/31/24 1:37,6,0.00099,0.000992115,0.012672000000000001,0.000595238,0.8769881000000188,0.3997226000000035
1/31/24 1:38,6,0.001923333,0.000991957,0.012672000000000001,0.001190476,0.8088574,0.5037775999999957
1/31/24 1:39,6,0.00099467,0.000994573,0.012672000000000001,0.001190476,0.9889800999999833,0.4690209
1/31/24 1:40,6,0.000994853,0.00099223,0.012672000000000001,0.000595238,1.0344783000000177,0.4795188666666682
1/31/24 1:41,6,0.000994737,0.000994521,0.012672000000000001,0.001190476,1.2874294999999987,0.6156217666666614
1/31/24 1:42,6,0.00099476,0.000998233,0.012672000000000001,0.000595238,0.7919842666666626,0.625634433
1/31/24 1:43,6,0.001876667,0.000992111,0.012672000000000001,0.001785714,1.1778979000000243,1.114009599999994
1/31/24 1:44,6,0.00099,0.00099,0.012672000000000001,0.000595238,1.2335935666666804,0.4276696999999973
1/31/24 1:45,6,0.000994521,0.000992297,0.012672000000000001,0.001190476,1.1851231333333345,0.4445563333333354
1/31/24 1:46,6,0.000994583,0.000992148,0.012672000000000001,0.001190476,1.6679966666666763,0.579553633
1/31/24 1:47,6,0.00099,0.0009922,0.012672000000000001,0.001190476,0.9254365000000228,0.4370275666666659
1/31/24 1:48,6,0.0014275,0.00099,0.012672000000000001,0.001785714,0.9084054333333192,0.3996266666666678
1/31/24 1:49,6,0.000994648,0.000999744,0.012672000000000001,0.000595238,1.3578635333332962,0.48267779999999294
1/31/24 1:50,6,0.00099,0.00099,0.012672000000000001,0.001190476,1.5186945666666696,0.45262106666666685
1/31/24 1:51,6,0.000994562,0.000994323,0.012672000000000001,0.001190476,1.2384957999999817,0.5393463000000005
1/31/24 1:52,6,0.00099,0.00099,0.012672000000000001,0.001785714,0.8064033666666669,0.538520133
1/31/24 1:53,6,0.00138,0.000992033,0.012672000000000001,0.001190476,1.3896253666666574,0.45018363333332645
